mfr_code,carline_code,mt_index,fe,wt,hp,fp,hy,name,mfr,powertrain,hp_source,hybrid,bev
ASX,572,3,22.4729,4500,680.0,50.0,N,DB12 V8,Aston Martin Lagonda,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
ASX,690,5,18.3624,4000,715.0,48.2,N,Valour,Aston Martin Lagonda,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
ASX,800,1,20.6665,5500,550.0,55.4,N,DBX V8,Aston Martin Lagonda,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
ASX,884,2,21.5837,5500,707.0,55.4,N,DBX 707,Aston Martin Lagonda,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,234,370,31.5873,4500,248.0,49.6,N,X3 xDrive30i,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,244,470,31.5873,4500,248.0,50.7,N,X4 xDrive30i,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,245,371,33.2063,4500,248.0,50.2,N,X3 sDrive30i,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,249,850,25.0424,4500,523.0,49.7,N,M850i xDrive Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,259,852,24.9997,5000,523.0,49.7,N,M850i xDrive Convertible,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,262,350,37.762,3500,255.0,42.9,N,Z4 sDrive30i,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,264,397,21.7837,5000,473.0,49.7,N,X3 M,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,265,398,21.7837,5000,503.0,49.7,N,X3 M Competition,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,266,497,21.7837,5000,473.0,50.2,N,X4 M,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,267,498,21.7837,5000,503.0,50.2,N,X4 M Competition,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,271,352,34.5503,4000,382.0,42.3,N,Z4 M40i,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,273,862,22.0036,4500,617.0,49.5,N,M8 Competition Convertible,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,275,860,22.0036,4500,617.0,49.5,N,M8 Competition Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,277,854,24.9997,5000,523.0,53.7,N,M850i xDrive Gran Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,278,810,31.2631,4500,335.0,53.7,N,840i xDrive Gran Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,279,808,31.2831,4500,335.0,53.7,N,840i Gran Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,280,802,31.2854,4000,335.0,49.7,N,840i xDrive Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,281,800,31.4433,4000,335.0,49.6,N,840i Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,282,806,31.2631,4500,335.0,49.7,N,840i xDrive Convertible,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,283,804,31.2831,4500,335.0,49.6,N,840i Convertible,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,291,864,22.0036,4500,617.0,53.5,N,M8 Competition Gran Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,293,591,18.9502,6000,617.0,54.2,Y,X5 M Competition,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,294,691,18.9502,6000,617.0,54.2,Y,X6 M Competition,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,296,212,36.5534,4000,302.0,44.8,N,M235i xDrive Gran Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,297,210,35.6583,4000,228.0,44.9,N,228i xDrive Gran Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,298,211,37.5278,3500,228.0,44.9,N,228i Gran Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,310,412,33.6718,4000,382.0,49.2,Y,M440i xDrive Coupe,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,311,414,34.8023,4500,382.0,49.2,Y,M440i Convertible,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,314,671,32.4826,5000,375.0,54.2,Y,X6 xDrive40i,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,317,400,37.9816,4000,255.0,49.2,N,430i Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,318,402,36.1174,4000,255.0,49.2,N,430i xDrive Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,322,480,24.1012,4000,473.0,49.5,N,M4 Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,323,491,24.2204,4000,503.0,49.5,N,M4 Competition Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,324,404,37.9816,4000,255.0,49.2,N,430i Convertible,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,325,405,36.1174,4000,255.0,49.2,N,430i xDrive Convertible,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,327,300,38.7628,4000,255.0,48.8,N,330i Sedan,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,328,304,36.8317,4000,255.0,48.8,N,330i xDrive Sedan,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,340,857,24.9997,5000,612.0,53.7,N,ALPINA B8 Gran Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,341,392,23.9213,4000,503.0,49.5,N,M3 Competition M xDrive Sedan,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,342,492,23.9213,4000,503.0,49.5,N,M4 Competition M xDrive Coupe,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,343,493,23.4722,4500,503.0,49.5,N,M4CompetitionMxDriveConvertible,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,344,380,24.1012,4000,473.0,49.5,N,M3 Sedan,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,345,391,24.2204,4000,503.0,49.5,N,M3 Competition Sedan,BMW,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
BMX,346,372,30.9183,4500,382.0,49.7,Y,X3 M40i,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,347,472,30.9183,4500,382.0,50.1,Y,X4 M40i,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,348,340,34.7354,4000,382.0,48.8,Y,M340i Sedan,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,349,341,34.5138,4000,382.0,48.8,Y,M340i xDrive Sedan,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,350,410,35.9147,4000,382.0,49.2,Y,M440i Coupe,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,351,415,33.3619,4500,382.0,49.2,Y,M440i xDrive Convertible,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
BMX,353,541,38.4325,4500,375.0,52.9,Y,540i xDrive Sedan,BMW,hybrid,FE file ENG_RATED_HP,1.0,0.0
