year_range,start_year,end_year,make,body_style,vehicle_size,vehicle,collision,property_damage,comprehensive,personal_injury,medical_payment,bodily_injury,automation_score,k_make,k_model,cat_comb08_mpg,cat_displacement_l,cat_cylinders,cat_is_ev,cat_matched
2007-2009,2009,2007,Toyota,Four-Door Cars,Large,Toyota Avalon,0.05,-0.21,0.22,-0.08,-0.1,-0.19,1,toyota,avalon,26.6125,3.1875,5.625,0.0,True
2007-2009,2009,2007,Ford,Four-Door Cars,Very Large,Ford Crown Victoria,-0.22,-0.04,-0.21,,,,1,ford,crown victoria,17.428571428571427,4.6000000000000005,8.0,0.0,True
2007-2009,2009,2007,Mercury,Four-Door Cars,Very Large,Mercury Grand Marquis,-0.19,-0.09,-0.31,-0.03,0.05,-0.01,1,mercury,grand marquis,18.014492753623188,4.756521739130437,8.0,0.0,True
2007-2009,2009,2007,Acura,Luxury Cars,Midsize,Acura TL 4dr,-0.17,-0.42,-0.15,-0.12,,,1,acura,tl,20.641509433962263,3.3301886792452824,5.9245283018867925,0.0,True
2007-2009,2009,2007,Acura,Luxury Cars,Midsize,Acura TL 4dr 4WD,0.08,,0.7,,,,1,acura,tl,20.641509433962263,3.3301886792452824,5.9245283018867925,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Midsize,Audi A4 convertible,0.08,-0.41,0.09,-0.25,,,1,audi,a4,22.32846715328467,2.284306569343066,4.7153284671532845,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Midsize,Audi A4 Quattro 4dr 4WD,0.39,-0.41,-0.01,-0.25,,,1,audi,a4 quattro,22.135802469135804,2.2851851851851848,4.691358024691358,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Midsize,Audi A4 Quattro convertible 4WD,0.01,-0.31,-0.1,-0.49,,,1,audi,a4 quattro,22.135802469135804,2.2851851851851848,4.691358024691358,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Midsize,Audi A5 Quattro 2dr 4WD,0.54,-0.22,0.57,,,,1,audi,a5 quattro,24.433333333333334,2.2,4.333333333333333,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Midsize,Audi S4 Quattro convertible 4WD,-0.09,,,,,,1,audi,s4 quattro,18.76851851851852,3.3777777777777778,6.722222222222222,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Midsize,Audi S5 Quattro 2dr 4WD,0.66,,0.04,,,,1,audi,s5 quattro,20.87012987012987,3.3116883116883113,6.51948051948052,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW 1 series 2dr,0.07,-0.25,0.17,,,,1,bmw,1 series,21.081632653061224,3.0,6.0,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW 1 series convertible,-0.26,-0.44,-0.14,,,,1,bmw,1 series,21.081632653061224,3.0,6.0,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW 3 series 2dr,0.64,-0.21,0.32,-0.22,-0.18,-0.24,1,bmw,3 series,21.993388429752066,2.602479338842975,5.487603305785124,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW 3 series 2dr 4WD,0.52,-0.09,0.29,-0.23,,,1,bmw,3 series,21.993388429752066,2.602479338842975,5.487603305785124,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW 3 series 4dr,0.37,-0.14,0.21,-0.12,-0.09,-0.14,1,bmw,3 series,21.993388429752066,2.602479338842975,5.487603305785124,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW 3 series 4dr 4WD,0.21,-0.19,0.2,-0.24,-0.24,-0.17,1,bmw,3 series,21.993388429752066,2.602479338842975,5.487603305785124,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW 3 series convertible,0.17,-0.41,0.13,-0.45,-0.37,-0.3,1,bmw,3 series,21.993388429752066,2.602479338842975,5.487603305785124,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW 3 series station wagon,-0.17,,0.17,,,,1,bmw,3 series station wagon,21.993388429752066,2.602479338842975,5.487603305785124,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW 3 series station wagon 4WD,-0.37,-0.16,,,,,1,bmw,3 series station wagon,21.993388429752066,2.602479338842975,5.487603305785124,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW M3 2dr,0.71,,0.59,,,,1,bmw,m3,18.305555555555557,3.197222222222222,6.166666666666667,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW M3 4dr,0.25,,0.48,,,,1,bmw,m3,18.305555555555557,3.197222222222222,6.166666666666667,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Midsize,BMW M3 convertible,0.7,,0.13,,,,1,bmw,m3,18.305555555555557,3.197222222222222,6.166666666666667,0.0,True
2007-2009,2009,2007,Infiniti,Luxury Cars,Midsize,Infiniti G37 2dr,0.71,-0.14,1.37,-0.04,-0.17,-0.2,1,infiniti,g37,20.29787234042553,3.6999999999999984,6.0,0.0,True
2007-2009,2009,2007,Infiniti,Luxury Cars,Midsize,Infiniti G37 4dr,0.15,,0.1,,,,1,infiniti,g37,20.29787234042553,3.6999999999999984,6.0,0.0,True
2007-2009,2009,2007,Infiniti,Luxury Cars,Midsize,Infiniti G37 4dr 4WD,0.12,,-0.38,,,,1,infiniti,g37,20.29787234042553,3.6999999999999984,6.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Midsize,Lexus ES 350 4dr,0.26,-0.19,0.45,-0.13,-0.1,-0.27,1,lexus,es 350,24.05263157894737,3.5,6.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Midsize,Lexus IS 250 4dr,0.47,-0.07,0.36,0.05,0.13,-0.11,1,lexus,is 250,22.8,2.5,6.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Midsize,Lexus IS 250 4dr 4WD,0.45,-0.09,0.35,-0.11,-0.04,-0.12,1,lexus,is 250,22.8,2.5,6.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Midsize,Lexus IS 350 4dr,0.37,-0.22,0.59,-0.27,-0.09,-0.35,1,lexus,is 350,22.11764705882353,3.5,6.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Midsize,Lexus IS-F 4dr 4WD,0.81,,1.08,,,,1,lexus,is f,18.0,5.0,8.0,0.0,True
2007-2009,2009,2007,Lincoln,Luxury Cars,Midsize,Lincoln MKZ 4dr,-0.06,-0.17,-0.21,-0.04,-0.12,-0.07,1,lincoln,mkz,25.166666666666668,2.7518518518518515,5.037037037037037,0.0,True
2007-2009,2009,2007,Lincoln,Luxury Cars,Midsize,Lincoln MKZ 4dr 4WD,0.27,0.08,-0.15,0.07,-0.19,0.21,1,lincoln,mkz,25.166666666666668,2.7518518518518515,5.037037037037037,0.0,True
2007-2009,2009,2007,Mercedes,Luxury Cars,Midsize,Mercedes C class 4dr,0.46,-0.23,0.35,0.01,0.19,-0.09,1,mercedes,c class,,,,,False
2007-2009,2009,2007,Mercedes,Luxury Cars,Midsize,Mercedes C class 4dr 4WD,0.35,-0.17,0.28,-0.06,0.06,-0.22,1,mercedes,c class,,,,,False
2007-2009,2009,2007,Mercedes,Luxury Cars,Midsize,Mercedes CLK class 2dr,0.85,-0.27,0.18,-0.11,,,1,mercedes,clk class,,,,,False
2007-2009,2009,2007,Mercedes,Luxury Cars,Midsize,Mercedes CLK class convertible,0.39,-0.32,0.41,-0.26,-0.1,-0.12,1,mercedes,clk class,,,,,False
2007-2009,2009,2007,Saab,Luxury Cars,Midsize,Saab 9-3 4dr,-0.06,-0.21,-0.04,-0.29,-0.35,-0.23,1,saab,9 3,21.044303797468356,2.1753164556962026,4.405063291139241,0.0,True
2007-2009,2009,2007,Saab,Luxury Cars,Midsize,Saab 9-3 convertible,-0.18,-0.31,-0.28,-0.52,,,1,saab,9 3,21.044303797468356,2.1753164556962026,4.405063291139241,0.0,True
2007-2009,2009,2007,Saab,Luxury Cars,Midsize,Saab 9-3 station wagon,-0.22,-0.67,0.22,,,,1,saab,9 3 station wagon,21.044303797468356,2.1753164556962026,4.405063291139241,0.0,True
2007-2009,2009,2007,Saab,Luxury Cars,Midsize,Saab 9-5 4dr,0.07,-0.43,-0.15,,,,1,saab,9 5,20.526315789473685,2.3947368421052637,4.315789473684211,0.0,True
2007-2009,2009,2007,Saab,Luxury Cars,Midsize,Saab 9-5 station wagon,-0.16,,0.03,,,,1,saab,9 5 station wagon,20.526315789473685,2.3947368421052637,4.315789473684211,0.0,True
2007-2009,2009,2007,Volvo,Luxury Cars,Midsize,Volvo S60 4dr,0.09,-0.14,-0.18,-0.22,-0.14,-0.12,1,volvo,s60,23.34108527131783,2.3255813953488373,4.728682170542636,0.0,True
2007-2009,2009,2007,Volvo,Luxury Cars,Midsize,Volvo S60 4dr 4WD,0.2,-0.14,-0.07,-0.4,,,1,volvo,s60,23.34108527131783,2.3255813953488373,4.728682170542636,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Large,Audi A6 4dr,0.34,-0.48,-0.24,,,,1,audi,a6,21.49655172413793,2.8517241379310345,5.779310344827586,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Large,Audi A6 Quattro 4dr 4WD,0.1,-0.22,-0.07,-0.5,-0.52,-0.21,1,audi,a6 quattro,21.3,2.94,5.942857142857143,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Large,Audi A6 Quattro station wagon 4WD,-0.23,,,,,,1,audi,a6 quattro station wagon,21.3,2.94,5.942857142857143,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Large,Audi S6 Quattro 4dr 4WD,-0.11,,,,,,1,audi,s6 quattro,19.17948717948718,3.841025641025642,7.666666666666667,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Large,BMW 5 series 4dr,0.57,-0.23,0.41,-0.22,-0.24,-0.19,1,bmw,5 series,20.78846153846154,3.132692307692308,6.21978021978022,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Large,BMW 5 series 4dr 4WD,0.28,-0.18,0.45,-0.4,-0.35,-0.25,1,bmw,5 series,20.78846153846154,3.132692307692308,6.21978021978022,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Large,BMW 5 series station wagon 4WD,0.04,,,,,,1,bmw,5 series station wagon,20.78846153846154,3.132692307692308,6.21978021978022,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Large,BMW 6 series 2dr,0.1,-0.44,-0.05,,,,1,bmw,6 series,19.034246575342465,3.9301369863013695,7.136986301369863,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Large,BMW 6 series convertible,0.59,-0.28,0.31,-0.39,,,1,bmw,6 series,19.034246575342465,3.9301369863013695,7.136986301369863,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Large,BMW M5 4dr,1.05,-0.43,1.34,,,,1,bmw,m5,14.928571428571429,4.567857142857144,8.428571428571429,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Large,BMW M6 2dr,1.47,,1.42,,,,1,bmw,m6,12.9,4.85,9.6,0.0,True
2007-2009,2009,2007,BMW,Luxury Cars,Large,BMW M6 convertible,0.63,-0.29,1.7,,,,1,bmw,m6,12.9,4.85,9.6,0.0,True
2007-2009,2009,2007,Cadillac,Luxury Cars,Large,Cadillac CTS 4dr,0.0,-0.3,-0.18,-0.31,,,1,cadillac,cts,19.465968586387433,3.842931937172776,6.2513089005235605,0.0,True
2007-2009,2009,2007,Cadillac,Luxury Cars,Large,Cadillac CTS 4dr 4WD,-0.04,-0.55,-0.26,-0.36,,,1,cadillac,cts,19.465968586387433,3.842931937172776,6.2513089005235605,0.0,True
2007-2009,2009,2007,Cadillac,Luxury Cars,Large,Cadillac DTS 4dr,0.18,-0.19,0.12,-0.23,-0.19,-0.16,1,cadillac,dts,18.0,4.599999999999998,8.0,0.0,True
2007-2009,2009,2007,Cadillac,Luxury Cars,Large,Cadillac STS-V 4dr,1.15,,,,,,1,cadillac,sts v,14.75,4.4,8.0,0.0,True
2007-2009,2009,2007,Hyundai,Luxury Cars,Large,Hyundai Genesis 4dr,0.01,-0.4,0.35,-0.27,,,1,hyundai,genesis,20.509090909090908,3.7418181818181826,6.181818181818182,0.0,True
2007-2009,2009,2007,Infiniti,Luxury Cars,Large,Infiniti M35 4dr,0.27,-0.24,-0.02,-0.29,-0.32,-0.34,1,infiniti,m35,19.666666666666668,3.5,6.0,0.0,True
2007-2009,2009,2007,Infiniti,Luxury Cars,Large,Infiniti M35 4dr 4WD,0.26,-0.33,0.24,-0.32,-0.44,,1,infiniti,m35,19.666666666666668,3.5,6.0,0.0,True
2007-2009,2009,2007,Infiniti,Luxury Cars,Large,Infiniti M45 4dr,0.29,0.03,0.5,,,,1,infiniti,m45,17.647058823529413,4.5,8.0,0.0,True
2007-2009,2009,2007,Jaguar,Luxury Cars,Large,Jaguar VDP 4dr LWB,1.21,,,,,,1,jaguar,vdp lwb,19.0,4.2,8.0,0.0,True
2007-2009,2009,2007,Jaguar,Luxury Cars,Large,Jaguar XF 4dr,0.77,-0.43,0.35,-0.26,,,1,jaguar,xf,23.42222222222222,3.088888888888889,5.688888888888889,0.0,True
2007-2009,2009,2007,Jaguar,Luxury Cars,Large,Jaguar XJ8 4dr,0.51,,,,,,1,jaguar,xj8,18.333333333333332,4.066666666666666,8.0,0.0,True
2007-2009,2009,2007,Jaguar,Luxury Cars,Large,Jaguar XJ8 4dr LWB,0.48,,1.92,,,,1,jaguar,xj8 lwb,18.333333333333332,4.066666666666666,8.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Large,Lexus GS 350 4dr,0.54,-0.44,0.38,-0.17,0.01,-0.29,1,lexus,gs 350,22.53846153846154,3.5,6.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Large,Lexus GS 350 4dr 4WD,0.46,-0.32,0.15,-0.19,-0.22,,1,lexus,gs 350,22.53846153846154,3.5,6.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Large,Lexus GS 450h Hybrid 4dr,0.75,-0.32,0.56,,,,1,lexus,gs 450h,27.363636363636363,3.5,6.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Large,Lexus GS 460 4dr,-0.33,,1.18,,,,1,lexus,gs 460,20.0,4.6,8.0,0.0,True
2007-2009,2009,2007,Mercedes,Luxury Cars,Large,Mercedes CL class 2dr,0.99,-0.13,1.69,,,,1,mercedes,cl class,,,,,False
2007-2009,2009,2007,Mercedes,Luxury Cars,Large,Mercedes CLS class 4dr,1.24,-0.1,1.21,-0.33,-0.16,0.09,1,mercedes,cls class,,,,,False
2007-2009,2009,2007,Mercedes,Luxury Cars,Large,Mercedes E class 4dr,0.6,-0.18,0.42,-0.22,-0.14,-0.11,1,mercedes,e class,,,,,False
2007-2009,2009,2007,Mercedes,Luxury Cars,Large,Mercedes E class 4dr 4WD,0.57,-0.22,0.58,-0.2,-0.27,-0.16,1,mercedes,e class,,,,,False
2007-2009,2009,2007,Mercedes,Luxury Cars,Large,Mercedes E class station wagon 4WD,-0.15,-0.6,0.39,,,,1,mercedes,e class station wagon,,,,,False
2007-2009,2009,2007,Volvo,Luxury Cars,Large,Volvo C70 convertible,-0.01,-0.38,-0.12,-0.3,,,1,volvo,c70,20.327272727272728,2.3745454545454545,5.0,0.0,True
2007-2009,2009,2007,Volvo,Luxury Cars,Large,Volvo S80 4dr,0.03,-0.07,-0.46,-0.3,,,1,volvo,s80,20.19148936170213,3.008510638297873,5.957446808510638,0.0,True
2007-2009,2009,2007,Volvo,Luxury Cars,Large,Volvo S80 4dr 4WD,-0.05,-0.27,-0.06,-0.44,,,1,volvo,s80,20.19148936170213,3.008510638297873,5.957446808510638,0.0,True
2007-2009,2009,2007,Volvo,Luxury Cars,Large,Volvo V70 station wagon,-0.18,,-0.25,,,,1,volvo,v70 station wagon,20.22077922077922,2.4350649350649345,5.038961038961039,0.0,True
2007-2009,2009,2007,Volvo,Luxury Cars,Large,Volvo V70 station wagon 4WD,-0.35,-0.34,-0.08,-0.54,,,1,volvo,v70 station wagon,20.22077922077922,2.4350649350649345,5.038961038961039,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Very Large,Audi A8 Quattro 4dr 4WD,-0.13,,,,,,1,audi,a8 quattro,20.0,3.6,7.0,0.0,True
2007-2009,2009,2007,Audi,Luxury Cars,Very Large,Audi A8L Quattro 4dr 4WD,0.26,-0.43,0.71,,,,1,audi,a8l quattro,,,,,False
2007-2009,2009,2007,Audi,Luxury Cars,Very Large,Audi S8 Quattro 4dr 4WD,0.76,,2.47,,,,1,audi,s8 quattro,15.0,4.2,8.0,0.0,True
2007-2009,2009,2007,Bentley,Luxury Cars,Very Large,Bentley Continental Flying Spur 4dr 4WD,1.68,,6.56,,,,1,bentley,continental flying spur,12.75,6.0,12.0,0.0,True
2007-2009,2009,2007,Bentley,Luxury Cars,Very Large,Bentley Continental GT 2dr,1.38,,,,,,1,bentley,continental gt,15.758620689655173,5.172413793103448,10.344827586206897,0.0,True
2007-2009,2009,2007,Bentley,Luxury Cars,Very Large,Bentley Continental GTC convertible,1.66,-0.56,1.4,,,,1,bentley,continental gtc,14.8,5.333333333333333,10.666666666666666,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Very Large,Lexus LS 460 4dr,0.62,-0.15,0.57,-0.4,-0.34,-0.25,1,lexus,ls 460,19.09090909090909,4.6000000000000005,8.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Very Large,Lexus LS 460 L 4dr,0.47,-0.18,0.79,-0.38,-0.38,,1,lexus,ls 460 l,19.0,4.6000000000000005,8.0,0.0,True
2007-2009,2009,2007,Lexus,Luxury Cars,Very Large,Lexus LS 600h Hybrid LWB 4dr,0.65,,,,,,1,lexus,ls 600h lwb,20.464646464646464,4.167676767676768,7.333333333333333,0.0,True
2007-2009,2009,2007,Lincoln,Luxury Cars,Very Large,Lincoln MKS 4dr,0.21,-0.44,1.23,-0.12,,,1,lincoln,mks,19.956521739130434,3.6130434782608707,6.0,0.0,True
2007-2009,2009,2007,Lincoln,Luxury Cars,Very Large,Lincoln MKS 4dr 4WD,0.55,,0.75,,,,1,lincoln,mks,19.956521739130434,3.6130434782608707,6.0,0.0,True
2007-2009,2009,2007,Lincoln,Luxury Cars,Very Large,Lincoln Town Car 4dr,0.16,-0.05,-0.3,-0.02,0.07,0.15,1,lincoln,town car,18.015873015873016,4.701587301587304,8.0,0.0,True
2007-2009,2009,2007,Maserati,Luxury Cars,Very Large,Maserati Quattroporte 4dr,2.68,-0.65,3.14,,,,1,maserati,quattroporte,15.28125,3.85,7.28125,0.0,True
2007-2009,2009,2007,Mercedes,Luxury Cars,Very Large,Mercedes S class 4dr LWB,1.0,-0.16,2.12,-0.38,-0.25,-0.12,1,mercedes,s class lwb,,,,,False
2007-2009,2009,2007,Mercedes,Luxury Cars,Very Large,Mercedes S class 4dr LWB 4WD,0.92,-0.15,1.71,-0.36,,,1,mercedes,s class lwb,,,,,False
2007-2009,2009,2007,Mazda,Sports Cars,Mini,Mazda MX-5 Miata convertible,-0.24,-0.43,-0.34,-0.41,-0.2,-0.53,1,mazda,mx 5 miata,22.512820512820515,1.7589743589743598,4.0,0.0,True
2007-2009,2009,2007,Audi,Sports Cars,Small,Audi TT,0.16,-0.43,-0.29,,,,1,audi,tt,25.416666666666668,2.0833333333333335,4.166666666666667,0.0,True
2007-2009,2009,2007,Audi,Sports Cars,Small,Audi TT convertible,-0.56,,-0.4,,,,1,audi,tt,25.416666666666668,2.0833333333333335,4.166666666666667,0.0,True
2007-2009,2009,2007,Audi,Sports Cars,Small,Audi TT Quattro 4WD,-0.17,,0.22,,,,1,audi,tt quattro,25.416666666666668,2.0833333333333335,4.166666666666667,0.0,True
2007-2009,2009,2007,Audi,Sports Cars,Small,Audi TT Quattro convertible 4WD,0.06,,0.38,,,,1,audi,tt quattro,25.416666666666668,2.0833333333333335,4.166666666666667,0.0,True
2007-2009,2009,2007,Honda,Sports Cars,Small,Honda S2000 convertible,-0.1,-0.47,2.43,,,,1,honda,s2000,20.2,2.1200000000000006,4.0,0.0,True
2007-2009,2009,2007,Mercedes,Sports Cars,Small,Mercedes SLK class convertible,0.28,-0.5,0.06,-0.31,,-0.26,1,mercedes,slk class,,,,,False
2007-2009,2009,2007,Pontiac,Sports Cars,Small,Pontiac Solstice convertible,-0.09,-0.43,-0.14,-0.24,-0.26,-0.38,1,pontiac,solstice,21.38888888888889,2.2222222222222228,4.0,0.0,True
2007-2009,2009,2007,Porsche,Sports Cars,Small,Porsche Boxster convertible,-0.09,-0.65,-0.03,-0.61,,,1,porsche,boxster,21.627329192546583,2.7838509316770184,5.627329192546584,0.0,True
2007-2009,2009,2007,Porsche,Sports Cars,Small,Porsche Cayman,0.17,-0.65,-0.02,-0.56,,,1,porsche,cayman,22.90721649484536,2.777319587628866,5.381443298969073,0.0,True
2007-2009,2009,2007,Saturn,Sports Cars,Small,Saturn Sky convertible,-0.17,-0.5,-0.14,-0.33,-0.38,-0.35,1,saturn,sky,21.4375,2.2,4.0,0.0,True
2007-2009,2009,2007,Cadillac,Sports Cars,Midsize,Cadillac XLR convertible,-0.16,,0.35,,,,1,cadillac,xlr,18.0,4.6000000000000005,8.0,0.0,True
2007-2009,2009,2007,Chevrolet,Sports Cars,Midsize,Chevrolet Corvette,-0.02,-0.65,0.17,-0.61,-0.6,-0.6,1,chevrolet,corvette,17.883064516129032,5.989919354838712,8.0,0.0,True
2007-2009,2009,2007,Chevrolet,Sports Cars,Midsize,Chevrolet Corvette convertible,-0.32,-0.7,-0.14,-0.66,-0.61,-0.58,1,chevrolet,corvette,17.883064516129032,5.989919354838712,8.0,0.0,True
2007-2009,2009,2007,Chevrolet,Sports Cars,Midsize,Chevrolet Corvette Z06,0.9,-0.64,0.68,-0.6,,,1,chevrolet,corvette z06,15.428571428571429,5.7,8.0,0.0,True
2007-2009,2009,2007,Ferrari,Sports Cars,Midsize,Ferrari F430 convertible,0.91,,,,,,1,ferrari,f430,12.8,4.299999999999999,8.0,0.0,True
2007-2009,2009,2007,Ford,Sports Cars,Midsize,Ford Mustang,0.36,0.33,0.04,0.23,0.46,0.39,1,ford,mustang,19.8546845124283,3.9273422562141493,6.416826003824092,0.0,True
2007-2009,2009,2007,Ford,Sports Cars,Midsize,Ford Mustang convertible,0.05,-0.08,0.04,0.03,0.13,0.03,1,ford,mustang,19.8546845124283,3.9273422562141493,6.416826003824092,0.0,True
2007-2009,2009,2007,Ford,Sports Cars,Midsize,Ford Mustang GT,0.45,-0.06,0.02,-0.14,-0.06,-0.18,1,ford,mustang gt,19.8546845124283,3.9273422562141493,6.416826003824092,0.0,True
2007-2009,2009,2007,Ford,Sports Cars,Midsize,Ford Mustang GT convertible,-0.03,-0.28,-0.17,-0.37,-0.26,-0.25,1,ford,mustang gt,19.8546845124283,3.9273422562141493,6.416826003824092,0.0,True
2007-2009,2009,2007,Ford,Sports Cars,Midsize,Ford Mustang Shelby GT500,0.16,-0.62,-0.51,-0.75,,-0.7,1,ford,mustang shelby gt500,19.8546845124283,3.9273422562141493,6.416826003824092,0.0,True
2007-2009,2009,2007,Ford,Sports Cars,Midsize,Ford Mustang Shelby GT500 convertible,-0.26,-0.78,-0.62,,,,1,ford,mustang shelby gt500,19.8546845124283,3.9273422562141493,6.416826003824092,0.0,True
2007-2009,2009,2007,Lexus,Sports Cars,Midsize,Lexus SC 430 convertible,0.05,-0.42,0.93,-0.31,,,1,lexus,sc 430,18.714285714285715,4.3,8.0,0.0,True
2007-2009,2009,2007,Mazda,Sports Cars,Midsize,Mazda RX-8,0.6,0.2,0.05,0.11,,,1,mazda,rx 8,18.375,1.3,2.0,0.0,True
2007-2009,2009,2007,Mercedes,Sports Cars,Midsize,Mercedes SL class convertible,0.56,-0.44,0.45,-0.51,-0.5,-0.26,1,mercedes,sl class,,,,,False
2007-2009,2009,2007,Mitsubishi,Sports Cars,Midsize,Mitsubishi Eclipse convertible,-0.02,-0.01,0.13,-0.02,0.21,0.03,1,mitsubishi,eclipse,21.23006134969325,2.4319018404907973,4.484662576687117,0.0,True
2007-2009,2009,2007,Nissan,Sports Cars,Midsize,Nissan 350Z convertible,-0.01,-0.41,0.36,0.12,,,1,nissan,350z,19.55263157894737,3.5,6.0,0.0,True
2007-2009,2009,2007,Nissan,Sports Cars,Midsize,Nissan 370Z 2dr,-0.1,,0.25,,,,1,nissan,370z,20.97142857142857,3.6999999999999993,6.0,0.0,True
2007-2009,2009,2007,Porsche,Sports Cars,Midsize,Porsche 911 convertible,0.18,-0.68,-0.13,-0.6,,,1,porsche,911,19.874587458745875,3.432673267326732,6.0,0.0,True
2007-2009,2009,2007,Porsche,Sports Cars,Midsize,Porsche 911 Coupe,0.33,-0.71,0.09,-0.64,,,1,porsche,911 coupe,19.874587458745875,3.432673267326732,6.0,0.0,True
2007-2009,2009,2007,Porsche,Sports Cars,Midsize,Porsche 911 Targa 2dr 4WD,-0.01,,,,,,1,porsche,911 targa,19.0,3.6,6.0,0.0,True
2007-2009,2009,2007,Porsche,Sports Cars,Midsize,Porsche 911 Turbo convertible 4WD,0.74,,,,,,1,porsche,911 turbo,17.285714285714285,3.6321428571428576,6.0,0.0,True
2007-2009,2009,2007,Aston Martin,Sports Cars,Large,Aston Martin Vantage V8 2dr,0.92,,,,,,1,aston martin,vantage v8,20.2,4.0,8.0,0.0,True
2007-2009,2009,2007,Jaguar,Sports Cars,Large,Jaguar XK 2dr,0.49,-0.45,-0.01,,,,1,jaguar,xk,18.227272727272727,4.836363636363637,8.0,0.0,True
2007-2009,2009,2007,Jaguar,Sports Cars,Large,Jaguar XK convertible,0.46,-0.54,0.18,-0.63,,,1,jaguar,xk,18.227272727272727,4.836363636363637,8.0,0.0,True
2007-2009,2009,2007,Jaguar,Sports Cars,Large,Jaguar XKR 2dr,0.28,,0.32,,,,1,jaguar,xkr,17.3,4.140000000000001,8.0,0.0,True
2007-2009,2009,2007,Jaguar,Sports Cars,Large,Jaguar XKR convertible,0.31,,,,,,1,jaguar,xkr,17.3,4.140000000000001,8.0,0.0,True
2007-2009,2009,2007,Maserati,Sports Cars,Large,Maserati Granturismo 2dr,1.26,,,,,,1,maserati,granturismo,19.4468085106383,4.27111111111111,7.6,1.0,True
2007-2009,2009,2007,Chevrolet,Minivans,Mini,Chevrolet Aveo,-0.14,-0.3,-0.04,,,,1,chevrolet,aveo,27.452380952380953,1.5999999999999996,4.0,0.0,True
2007-2009,2009,2007,Honda,Minivans,Mini,Honda Fit,-0.19,-0.33,0.08,-0.1,-0.07,-0.16,1,honda,fit,33.85,1.5,4.0,1.0,True
2007-2009,2009,2007,Kia,Minivans,Mini,Kia Rio,0.14,-0.08,-0.27,0.49,0.61,0.49,1,kia,rio,29.548387096774192,1.591397849462365,4.0,0.0,True
2007-2009,2009,2007,Chevrolet,Minivans,Small,Chevrolet HHR,0.04,-0.09,0.14,0.31,0.43,0.15,1,chevrolet,hhr,24.03846153846154,2.2538461538461543,4.0,0.0,True
2007-2009,2009,2007,Chevrolet,Minivans,Small,Chevrolet HHR panel,-0.39,-0.34,0.42,,,,1,chevrolet,hhr panel,24.03846153846154,2.2538461538461543,4.0,0.0,True
2007-2009,2009,2007,Chrysler,Minivans,Small,Chrysler PT Cruiser,0.03,0.13,-0.22,0.55,0.59,0.41,1,chrysler,pt cruiser,20.925,2.3999999999999995,4.0,0.0,True
2007-2009,2009,2007,Dodge,Minivans,Small,Dodge Caliber,-0.09,0.07,-0.25,0.37,0.36,0.18,1,dodge,caliber,24.37735849056604,2.19622641509434,4.0,0.0,True
